Make,Model,Mileage,Year,Salesperson,Customer Name,Cost Price,Service Cost,Profit
Ford,Escape,34272,2016,Emily Davis,Robert Brown,27940,809,4016
Ford,Edge,119212,2021,Sarah Wilson,Elizabeth Garcia,18677,2173,2509
Ford,F-150,33814,2019,John Carter,Jennifer Miller,44487,743,3174
Ford,Mustang,83043,2015,John Carter,Elizabeth Miller,46522,2831,2932
Ford,Explorer,44498,2019,Michael Brown,Mary Davis,49035,1135,395
Ford,Bronco,65922,2016,Michael Brown,James Smith,46000,558,5875
Ford,Escape,50165,2020,Sarah Wilson,Robert Smith,27641,1550,9476
Ford,F-150,86680,2024,John Carter,Mary Jones,43816,2553,738
Ford,F-150,111531,2023,Michael Brown,Jennifer Smith,16613,1135,969
Ford,Mustang,57896,2021,Sarah Wilson,Robert Williams,43757,2461,8752
Ford,Explorer,44740,2015,Sarah Wilson,Michael Smith,26235,2779,4631
Ford,Bronco,109549,2023,John Carter,Elizabeth Davis,27191,2185,3433
Ford,Edge,63108,2020,Michael Brown,Linda Smith,16387,1397,2128
Ford,Bronco,112055,2024,John Carter,John Brown,31318,1791,2959
Ford,F-150,102027,2021,Emily Davis,James Garcia,47646,2829,3791
Ford,Edge,113041,2016,Emily Davis,James Brown,28056,1562,9326
Ford,Edge,58338,2016,John Carter,Mary Jones,37043,1965,3946
Ford,Edge,72396,2015,Michael Brown,Jennifer Miller,30894,841,4436
Ford,F-150,23157,2021,Sarah Wilson,William Jones,36769,1637,625
Ford,Explorer,21859,2023,Emily Davis,Mary Martinez,23308,1129,4074
Ford,Escape,80299,2019,Sarah Wilson,James Smith,33557,2616,5728
Ford,Edge,60524,2023,Michael Brown,Mary Johnson,38973,745,7255
Ford,F-150,72325,2023,Michael Brown,Robert Smith,48844,1104,9965
Ford,F-150,99790,2021,Emily Davis,James Smith,31120,2359,2315
Ford,Mustang,73489,2015,Michael Brown,William Garcia,23248,1974,2455
Ford,F-150,117480,2024,Sarah Wilson,William Davis,21088,582,2336
Ford,F-150,89335,2015,Sarah Wilson,Robert Garcia,44703,582,4489
Ford,Mustang,94038,2021,John Carter,Patricia Garcia,15486,1037,8003
Ford,Edge,74386,2017,Emily Davis,William Miller,26387,597,748
Ford,Edge,100767,2018,Michael Brown,Mary Williams,31196,2978,852
Ford,F-150,111429,2020,Emily Davis,Linda Martinez,37194,832,7074
Ford,Mustang,11712,2019,Emily Davis,John Garcia,40909,2046,8028
Ford,Escape,108595,2022,Emily Davis,Robert Miller,28501,861,9904
Ford,F-150,85758,2021,Sarah Wilson,Patricia Williams,17748,2296,9374
Ford,F-150,9374,2018,Sarah Wilson,Linda Martinez,40127,1766,7132
Ford,Escape,82158,2022,John Carter,Jennifer Smith,15817,1171,5560
Ford,Explorer,66705,2016,Michael Brown,Elizabeth Williams,45027,2917,-4933
Ford,Explorer,67480,2021,Sarah Wilson,Elizabeth Martinez,43942,2038,2255
Ford,F-150,32549,2015,John Carter,Patricia Rodriguez,38758,2620,2332
Ford,Mustang,6545,2018,Michael Brown,James Davis,44989,1380,5241
Ford,Mustang,35567,2021,Sarah Wilson,Mary Williams,40924,773,7271
Ford,Explorer,22066,2023,Emily Davis,Patricia Brown,30832,2339,7563
Ford,F-150,101139,2019,Emily Davis,Michael Williams,34659,1850,2446
Ford,Mustang,92184,2015,John Carter,Linda Garcia,27220,1082,6406
Ford,Escape,9741,2024,Emily Davis,Michael Martinez,40936,2588,5474
Ford,Escape,32310,2023,John Carter,Elizabeth Smith,24484,1366,6572
Ford,Bronco,78403,2018,Michael Brown,Mary Garcia,19884,1018,9185
Ford,Edge,57600,2016,Emily Davis,John Garcia,25635,1736,2731
Ford,Edge,58555,2017,Sarah Wilson,William Jones,46521,2548,3469
Ford,Escape,28411,2018,Sarah Wilson,James Smith,26768,1960,7122
Ford,Escape,86993,2015,John Carter,Linda Rodriguez,36382,1743,5133
Ford,Mustang,19793,2021,Michael Brown,Linda Miller,34533,2322,3393
Ford,Escape,73600,2021,Sarah Wilson,John Garcia,15218,1750,3645
Ford,F-150,118127,2022,Emily Davis,William Brown,18783,776,9807
Ford,F-150,58551,2022,Sarah Wilson,William Williams,25358,500,9605
Ford,Escape,99414,2020,Michael Brown,Linda Davis,44851,2468,5703
Ford,Explorer,108267,2024,Emily Davis,Michael Martinez,20849,663,8173
Ford,Explorer,37469,2018,Emily Davis,Linda Smith,48859,2713,7760
Ford,Bronco,32719,2023,John Carter,James Garcia,32618,2758,7128
Ford,Edge,38728,2016,Michael Brown,John Martinez,16443,563,9578
Ford,Bronco,106632,2018,John Carter,Robert Garcia,23755,2482,3397
Ford,F-150,96665,2024,Sarah Wilson,Elizabeth Martinez,40336,912,9976
Ford,F-150,21722,2018,Emily Davis,Linda Davis,45811,803,9235
Ford,Edge,10595,2015,John Carter,Elizabeth Brown,25903,2271,3794
Ford,F-150,28395,2019,Michael Brown,William Garcia,17170,1352,6508
Ford,Escape,119649,2022,John Carter,William Miller,42551,1298,895
Ford,Escape,38834,2024,John Carter,Michael Williams,32792,1528,5712
Ford,Mustang,10818,2021,Michael Brown,Robert Garcia,44882,2802,7008
Ford,F-150,49192,2016,Michael Brown,James Brown,33431,1916,6098
Ford,F-150,87299,2017,John Carter,James Smith,21504,1670,6196
Ford,Escape,73172,2024,Emily Davis,Patricia Davis,17692,1380,2310
Ford,Bronco,112806,2021,Emily Davis,Robert Smith,48171,591,865
Ford,F-150,62264,2015,Sarah Wilson,Elizabeth Williams,31967,2327,5350
Ford,Explorer,70894,2019,John Carter,William Miller,49192,2406,7421
Ford,Bronco,10200,2015,Michael Brown,Elizabeth Miller,35723,2183,7050
Ford,Explorer,10866,2023,Sarah Wilson,Mary Brown,40416,1660,8639
Ford,Edge,18222,2020,Emily Davis,Michael Miller,45319,1713,9025
Ford,Explorer,31609,2023,Emily Davis,Jennifer Smith,18594,2700,2449
Ford,Bronco,73802,2020,John Carter,Jennifer Davis,31092,2758,2899
Ford,Explorer,56425,2020,Sarah Wilson,Robert Miller,39436,2695,4159
Ford,Escape,41991,2023,Emily Davis,Patricia Jones,38605,2091,638
Ford,Escape,119724,2020,Sarah Wilson,John Martinez,25883,1912,2767
Ford,Escape,17400,2019,Michael Brown,Mary Miller,33815,2576,2172
Ford,F-150,10123,2017,John Carter,Linda Johnson,48422,1041,6781
Ford,Bronco,38682,2022,John Carter,James Williams,42924,1543,6777
Ford,Mustang,70232,2022,Sarah Wilson,Mary Williams,45150,926,2506
Ford,Mustang,15695,2019,Sarah Wilson,Linda Rodriguez,34794,1678,-4232
Ford,Mustang,81035,2023,John Carter,Jennifer Davis,35061,2383,3281
Ford,Escape,86654,2021,John Carter,James Brown,41415,2896,3022
Ford,Edge,16412,2024,Sarah Wilson,Michael Brown,25994,1728,8116
Ford,Bronco,38316,2021,John Carter,William Johnson,17272,2660,5302
Ford,Edge,61467,2022,John Carter,William Williams,39652,1286,2819
Ford,Explorer,101260,2023,John Carter,Mary Brown,48915,976,5900
Ford,Mustang,114608,2017,Emily Davis,Linda Brown,30973,1900,2949
Ford,Mustang,116489,2016,John Carter,Elizabeth Jones,24746,2327,5245
Ford,Explorer,40717,2016,Michael Brown,Linda Jones,40276,2730,6544
Ford,Edge,14785,2016,Sarah Wilson,William Garcia,45275,1467,9953
Ford,Edge,76085,2015,John Carter,Elizabeth Martinez,20611,1301,9204
Ford,Escape,16482,2021,Sarah Wilson,James Johnson,41833,522,5402
Ford,Explorer,40336,2019,John Carter,Elizabeth Brown,27385,1856,3119
Ford,F-150,22311,2016,John Carter,Mary Davis,41564,2604,6960
Ford,Bronco,13298,2022,Michael Brown,Linda Smith,32569,2114,4821
Ford,F-150,57684,2016,Michael Brown,Mary Williams,31092,2293,2698
Ford,F-150,52112,2023,John Carter,Elizabeth Miller,21755,1157,2933
Ford,Explorer,46358,2019,Sarah Wilson,Elizabeth Jones,32927,2688,4448
Ford,Explorer,70733,2024,Michael Brown,Patricia Martinez,28569,1040,7365
Ford,Explorer,85167,2017,Sarah Wilson,Elizabeth Brown,31190,1562,4413
Ford,Edge,82188,2018,Emily Davis,Patricia Davis,20310,1652,7401
Ford,F-150,116389,2024,John Carter,Mary Garcia,22591,1030,3957
Ford,F-150,8619,2019,John Carter,Linda Rodriguez,16357,2675,3171
Ford,Bronco,94321,2015,Emily Davis,Robert Johnson,45568,1443,5399
Ford,Bronco,81084,2018,Emily Davis,Mary Davis,47946,2524,-4033
Ford,Edge,113240,2020,Emily Davis,Mary Davis,44098,832,5951
Ford,Edge,7276,2024,Michael Brown,Robert Brown,34787,1902,7071
Ford,Escape,43501,2021,John Carter,Mary Garcia,17597,1965,5212
Ford,Explorer,9882,2023,John Carter,Linda Williams,26207,2689,9867
Ford,Explorer,62791,2022,Michael Brown,William Martinez,41361,2983,9744
Ford,Escape,16681,2018,John Carter,Elizabeth Smith,19750,1055,8432
Ford,F-150,53759,2023,Sarah Wilson,Mary Garcia,22332,2369,130
Ford,Explorer,30176,2016,Michael Brown,Linda Johnson,21373,1145,8393
Ford,Bronco,119519,2022,John Carter,Jennifer Johnson,44753,2686,8409
Ford,Explorer,112814,2024,Michael Brown,Jennifer Brown,33603,2117,3930
Ford,Explorer,51827,2021,Sarah Wilson,William Johnson,31745,1157,3746
Ford,Escape,19354,2015,Michael Brown,Elizabeth Smith,47865,1677,7376
Ford,Escape,37124,2020,Michael Brown,Jennifer Brown,18383,542,7361
Ford,Edge,23302,2021,Michael Brown,Jennifer Rodriguez,44829,2249,6458
Ford,Mustang,64991,2018,Michael Brown,Jennifer Davis,31275,1695,9875
Ford,Escape,67482,2020,John Carter,Elizabeth Rodriguez,23048,2566,8485
Ford,Edge,58707,2018,John Carter,Linda Jones,48102,1924,8869
Ford,Edge,41115,2022,John Carter,Elizabeth Rodriguez,23331,726,8566
Ford,F-150,106483,2016,Emily Davis,Mary Miller,26219,2595,6033
Ford,Explorer,63172,2020,Michael Brown,Robert Davis,18743,2058,8860
Ford,Explorer,63493,2020,John Carter,Robert Miller,45075,644,2916
Ford,Bronco,106157,2015,Michael Brown,Linda Davis,34741,746,-4443
Ford,Edge,83999,2020,Sarah Wilson,Michael Garcia,38816,1044,4514
Ford,Edge,105460,2022,Sarah Wilson,John Miller,31494,1217,5014
Ford,F-150,84760,2022,Emily Davis,William Davis,22614,1465,9567
Ford,Edge,56050,2022,John Carter,Robert Garcia,25700,1609,-1899
Ford,Explorer,45823,2015,Michael Brown,William Williams,21299,2595,2368
Ford,Escape,90568,2020,Emily Davis,Jennifer Garcia,23032,1237,632
Ford,Mustang,117359,2019,Sarah Wilson,Jennifer Jones,35347,1153,4965
Ford,Explorer,86054,2018,Sarah Wilson,John Johnson,21312,1492,9088
Ford,Bronco,113203,2022,Sarah Wilson,Jennifer Rodriguez,40695,2034,8161
Ford,Explorer,79060,2020,Sarah Wilson,Patricia Johnson,30828,865,4734
Ford,F-150,17714,2019,Emily Davis,Michael Brown,48014,2793,4989
Ford,Bronco,12322,2015,Sarah Wilson,Patricia Davis,49242,2658,6878
Ford,Mustang,56756,2016,John Carter,Linda Miller,15925,1666,320
Ford,Explorer,30072,2021,Michael Brown,John Garcia,44630,2139,4009
Ford,Bronco,59129,2020,Emily Davis,Patricia Miller,34704,2118,2704
Ford,Bronco,106696,2021,Sarah Wilson,Elizabeth Jones,41255,1693,5824
Ford,Explorer,76483,2022,Sarah Wilson,Michael Jones,33304,2661,5083
Ford,Explorer,8219,2017,Sarah Wilson,Jennifer Jones,16694,1465,2746
Ford,Explorer,27033,2023,John Carter,Elizabeth Williams,49587,832,4225
Ford,Escape,119996,2017,John Carter,James Jones,48693,1629,7265
Ford,Bronco,26320,2016,Michael Brown,Linda Brown,24719,2819,5777
Ford,Escape,86214,2024,John Carter,James Brown,38978,1695,7296
Ford,Mustang,41397,2021,Michael Brown,John Davis,27376,2541,5588
Ford,Mustang,107770,2020,Michael Brown,John Johnson,43038,2028,4655
Ford,Escape,90176,2021,John Carter,Michael Brown,28681,695,6982
Ford,Edge,54300,2020,John Carter,James Miller,33371,2564,7181
Ford,Edge,84244,2021,John Carter,Jennifer Davis,31136,2072,9167
Ford,Bronco,64795,2022,Emily Davis,Mary Miller,32847,1271,4675
Ford,Escape,111269,2018,Michael Brown,John Smith,23653,800,7135
Ford,Mustang,70989,2017,Michael Brown,Elizabeth Johnson,26867,2516,3536
Ford,Explorer,116851,2015,John Carter,Mary Johnson,39490,859,4544
Ford,Bronco,107556,2024,Michael Brown,Mary Brown,38968,1994,3328
Ford,Mustang,57238,2024,Sarah Wilson,Elizabeth Davis,46540,2898,4410
Ford,Escape,79286,2019,Michael Brown,Mary Smith,18079,2156,9316
Ford,Escape,109071,2022,John Carter,Jennifer Garcia,35215,930,2311
Ford,Explorer,94942,2020,Michael Brown,Jennifer Johnson,49041,2384,380
Ford,Mustang,43460,2023,Michael Brown,Mary Brown,35261,983,4831
Ford,Escape,63066,2023,Emily Davis,William Jones,19734,2212,9400
Ford,Escape,75409,2016,John Carter,Jennifer Miller,45210,2616,3071
Ford,Bronco,28598,2021,Emily Davis,James Miller,46231,1074,6017
Ford,Mustang,21995,2022,Emily Davis,Elizabeth Rodriguez,43776,2245,6523
Ford,Mustang,114393,2021,Sarah Wilson,Elizabeth Garcia,43421,1496,5862
Ford,Escape,89600,2021,Sarah Wilson,James Rodriguez,44103,1067,2881
Ford,Escape,111753,2020,John Carter,Mary Smith,30325,1657,7033
Ford,F-150,45993,2024,Emily Davis,Robert Garcia,37004,914,2999
Ford,Mustang,109750,2015,Sarah Wilson,Jennifer Martinez,31400,1300,5804
Ford,Mustang,86462,2023,Emily Davis,John Miller,29208,1859,8462
Ford,Edge,101897,2022,Emily Davis,William Miller,40537,846,9288
Ford,Bronco,93398,2020,Emily Davis,Elizabeth Jones,49169,2707,8152
Ford,Explorer,24988,2022,Michael Brown,Mary Jones,34165,2639,7693
Ford,Mustang,37715,2023,Emily Davis,William Williams,46070,1714,7036
Ford,Bronco,29924,2024,Emily Davis,Robert Brown,46403,2205,4419
Ford,F-150,101889,2023,Emily Davis,Patricia Martinez,28870,1010,8380
Ford,Explorer,16708,2021,Michael Brown,John Martinez,41040,2143,9312
Ford,Escape,102499,2024,Michael Brown,Patricia Brown,22759,2928,6876
Ford,Escape,19040,2017,Sarah Wilson,Linda Rodriguez,39113,2029,5502
Ford,Mustang,72126,2017,John Carter,Linda Brown,32645,1376,5842
Ford,Mustang,117093,2020,Michael Brown,William Davis,40702,1283,7789
Ford,Explorer,63147,2022,Sarah Wilson,Linda Jones,21454,539,7991
Ford,F-150,71558,2021,John Carter,Elizabeth Jones,48219,2893,6704
Ford,Explorer,118353,2021,John Carter,John Garcia,26718,691,2733
Ford,Explorer,115650,2016,Michael Brown,John Miller,41202,2931,5206
Ford,F-150,68978,2016,Michael Brown,John Garcia,37842,2442,7510
Ford,Edge,62405,2018,John Carter,Patricia Brown,31113,1290,7781
Ford,Explorer,84138,2020,Emily Davis,James Johnson,21149,1403,3437
Ford,F-150,86048,2016,Michael Brown,Jennifer Smith,22643,2692,4647
Ford,Escape,71408,2015,Sarah Wilson,Elizabeth Williams,47415,760,3312
Ford,Bronco,13378,2018,Sarah Wilson,Michael Rodriguez,39628,2777,5149
Ford,Escape,99006,2019,Michael Brown,Patricia Johnson,46131,888,899
Ford,F-150,14018,2023,Emily Davis,Elizabeth Jones,33341,2440,9024
Ford,F-150,94529,2019,Emily Davis,William Martinez,29209,1395,4635
Ford,Edge,61885,2016,Michael Brown,Patricia Martinez,17886,1249,6414
Ford,Bronco,109605,2024,Emily Davis,William Johnson,42123,1317,6912
Ford,Bronco,47109,2017,Sarah Wilson,Patricia Brown,46141,2914,6658
Ford,Explorer,73987,2015,John Carter,John Miller,34159,2760,3290
Ford,F-150,81637,2016,John Carter,Elizabeth Rodriguez,32904,1783,3534
Ford,Bronco,23134,2020,Emily Davis,Linda Brown,43648,2643,9656
Ford,F-150,68516,2022,Sarah Wilson,Robert Miller,34492,2868,442
Ford,Edge,93610,2015,Emily Davis,Robert Davis,26289,541,3001
Ford,Escape,43120,2020,Sarah Wilson,Michael Johnson,36151,2650,4165
Ford,F-150,16395,2023,John Carter,Michael Smith,21492,2412,6160
Ford,Mustang,26203,2024,Sarah Wilson,Elizabeth Brown,43583,2450,2372
Ford,Edge,11822,2016,Michael Brown,Robert Williams,18167,1136,9087
Ford,Mustang,115923,2016,Emily Davis,William Garcia,47413,2068,2784
Ford,Explorer,75692,2016,Michael Brown,John Miller,15099,1649,4824
Ford,Escape,48646,2015,Emily Davis,Robert Williams,44910,1282,5984
Ford,Bronco,48359,2017,John Carter,Linda Martinez,19608,2355,4848
Ford,Mustang,18183,2017,Michael Brown,Michael Rodriguez,34379,1372,4392
Ford,Escape,29451,2024,John Carter,William Martinez,21436,663,5874
Ford,Escape,70288,2021,Emily Davis,Patricia Garcia,30223,1908,2075
Ford,F-150,11809,2018,Sarah Wilson,Michael Garcia,38182,634,6276
Ford,F-150,78005,2018,Emily Davis,Elizabeth Johnson,49327,2404,5833
Ford,Bronco,6328,2024,Michael Brown,Elizabeth Williams,30425,2321,7975
Ford,Escape,46671,2016,Emily Davis,Michael Garcia,38374,2809,4468
Ford,Mustang,62998,2018,John Carter,James Davis,16766,1610,9313
Ford,F-150,110670,2023,Michael Brown,Michael Williams,27435,2647,4738
Ford,Escape,93346,2015,Sarah Wilson,Michael Miller,22749,2193,9899
Ford,Edge,60610,2022,Sarah Wilson,William Jones,49435,2864,512
Ford,Edge,115471,2019,Emily Davis,John Rodriguez,34600,2864,4477
Ford,Explorer,90900,2020,John Carter,William Williams,31205,711,8920
Ford,F-150,34858,2024,Sarah Wilson,Mary Martinez,15289,2012,4875
Ford,Explorer,77559,2021,John Carter,John Brown,19104,2842,4077
Ford,Explorer,109389,2018,John Carter,John Garcia,39858,1949,3958
Ford,F-150,38382,2021,John Carter,Mary Jones,22441,586,9703
Ford,Mustang,18080,2017,Emily Davis,Patricia Garcia,46254,1111,2430
Ford,F-150,63971,2019,Emily Davis,Mary Rodriguez,37441,1437,2310
Ford,Explorer,89040,2020,John Carter,Linda Martinez,18861,1431,6371
Ford,Bronco,15579,2024,Michael Brown,Robert Williams,20165,2582,8575
Ford,Mustang,101851,2015,Sarah Wilson,Linda Jones,44292,1329,138
Ford,Bronco,95212,2021,John Carter,Elizabeth Jones,21190,1390,8085
Ford,F-150,45285,2021,Sarah Wilson,Elizabeth Jones,35988,2604,3917
Ford,Edge,112103,2016,Michael Brown,Elizabeth Rodriguez,24482,2563,2616
Ford,Mustang,9421,2023,Michael Brown,John Garcia,44880,1889,4872
Ford,Mustang,80688,2024,Sarah Wilson,Elizabeth Johnson,40557,892,720
Ford,Mustang,83168,2016,John Carter,Elizabeth Smith,47012,1814,6039
Ford,Mustang,91762,2023,Michael Brown,Patricia Johnson,33716,771,8941
Ford,Edge,50832,2019,John Carter,Linda Smith,23167,2409,3417
Ford,Edge,99088,2017,Emily Davis,William Rodriguez,18873,710,2784
Ford,Bronco,67599,2015,John Carter,Linda Davis,32796,1888,2327
Ford,Escape,48553,2021,Sarah Wilson,Linda Brown,49987,534,3284
Ford,F-150,106194,2018,Emily Davis,Jennifer Garcia,45106,2460,6764
Ford,Edge,111228,2018,Michael Brown,Michael Rodriguez,15122,2205,3440
Ford,Edge,92812,2017,Sarah Wilson,Jennifer Brown,45558,1849,-2414
Ford,Explorer,58778,2017,John Carter,Mary Williams,23904,535,8978
Ford,Escape,46545,2018,Emily Davis,Linda Miller,46183,1643,708
Ford,Escape,55101,2017,Sarah Wilson,Michael Johnson,17995,698,841
Ford,Mustang,76788,2017,Emily Davis,Linda Smith,22239,1688,6314
Ford,Explorer,118201,2019,John Carter,Elizabeth Miller,46413,2315,8408
Ford,Edge,67035,2016,Emily Davis,Robert Smith,16401,1116,8058
Ford,Explorer,70760,2017,John Carter,Robert Rodriguez,22811,1865,2298
Ford,Edge,119193,2024,Emily Davis,Linda Rodriguez,19823,2918,7720
Ford,F-150,21304,2020,Michael Brown,William Martinez,26234,2025,9995
Ford,Bronco,17752,2020,Michael Brown,Michael Johnson,31553,747,8420
Ford,Bronco,39827,2018,Michael Brown,James Davis,47135,1615,5019
Ford,Mustang,80305,2024,Michael Brown,William Williams,48863,1199,7737
Ford,Escape,81163,2022,John Carter,Mary Brown,48126,1269,4253
Ford,Edge,20028,2022,Emily Davis,Linda Rodriguez,37350,742,4900
Ford,Edge,12340,2015,Emily Davis,Mary Smith,35395,1570,2351
Ford,Bronco,43777,2018,Sarah Wilson,James Brown,37847,920,8348
Ford,Bronco,95409,2021,Sarah Wilson,Michael Rodriguez,49822,1966,7564
Ford,Mustang,89171,2018,Sarah Wilson,William Davis,17462,503,3316
Ford,Edge,49532,2018,Sarah Wilson,James Brown,34252,525,576
Ford,Edge,118358,2016,Sarah Wilson,Michael Garcia,42647,1213,2739
Ford,Mustang,13381,2019,Emily Davis,Elizabeth Johnson,49523,2495,3387
Ford,Escape,23888,2023,John Carter,William Miller,40834,1270,6732
Ford,Explorer,79862,2022,Emily Davis,Robert Smith,27274,1490,4685
Ford,Explorer,26744,2015,John Carter,William Smith,32701,1795,6617
Ford,Bronco,11489,2023,Michael Brown,Mary Williams,46094,2252,9671
Ford,Escape,85831,2023,John Carter,Robert Miller,30939,2160,6933
Ford,Mustang,63903,2018,Emily Davis,Linda Rodriguez,16426,2919,3254
Ford,F-150,109094,2023,Michael Brown,Elizabeth Brown,47841,2451,9867
Ford,Explorer,12648,2021,Emily Davis,William Davis,36602,748,6059
Ford,Bronco,36801,2020,John Carter,James Johnson,38907,1349,7814
Ford,Bronco,44314,2016,John Carter,John Garcia,39812,1829,5969
Ford,Explorer,114742,2020,John Carter,Linda Martinez,28798,1856,3264
Ford,Edge,24277,2017,Emily Davis,Jennifer Williams,18892,2319,3462
Ford,Mustang,103336,2022,Emily Davis,Elizabeth Brown,29613,1409,5763
Ford,Escape,29725,2024,Emily Davis,Patricia Miller,31050,2576,5406
Ford,Edge,30563,2022,Sarah Wilson,Robert Jones,32694,647,6309
Ford,Escape,73506,2020,John Carter,Mary Miller,48506,2292,6316
Ford,Edge,71751,2023,Sarah Wilson,Elizabeth Rodriguez,23945,922,541
Ford,Mustang,45074,2021,Sarah Wilson,Patricia Smith,16663,1153,4688
Ford,Escape,9634,2022,John Carter,Michael Miller,19396,2286,7183
Ford,Edge,105717,2019,John Carter,Patricia Johnson,32274,698,9911
Ford,Edge,92209,2015,Emily Davis,Michael Smith,28833,2400,8320
Ford,F-150,64489,2019,Michael Brown,Michael Brown,22189,2547,8820
Ford,Explorer,82274,2015,Sarah Wilson,Patricia Jones,30327,2320,6647
Ford,Explorer,69544,2017,Sarah Wilson,Michael Garcia,48183,1062,7660
Ford,Explorer,102383,2015,Emily Davis,John Davis,15556,2365,196
Ford,F-150,96029,2017,Michael Brown,William Garcia,35005,2193,2583
Ford,Explorer,80110,2021,Emily Davis,William Jones,29536,2646,8980
Ford,Mustang,13139,2023,Emily Davis,Patricia Martinez,42547,1386,7412
Ford,F-150,102728,2018,Emily Davis,Mary Martinez,27904,1483,7659
Ford,Mustang,71466,2023,Michael Brown,Patricia Garcia,19001,2056,2859
Ford,F-150,8018,2018,John Carter,John Smith,23334,1425,5117
Ford,Mustang,98447,2022,John Carter,Mary Rodriguez,32890,2791,8554
